id,name,censor,duration,genre1,genre2,genre3,date,releasemonth,year,director 1,director 2,director 3,writers 1,writers 2,writers 3,stars 1,stars 2,stars 3,Country 1,Country 2,Country 3,Language 1,Language 2,Language 3,budget,opening weekend,country,date.1,month.1,year.1,gross,country.1,date.2,month.2,year.2,production company 1,production company 2,production company 3,sound 1,sound 2,sound 3,color,major wins,major nominations,minor wins,minor nominations,releasemonthnum
tt2187444,Pernicious,nan,90,Horror,Thriller,nan,20,February,2015,James Cullen Bressack, , ,James Cullen Bressack (story), James Cullen Bressack , ,Ciara Hanna, Emily Roya O'Brien, Jackie Moore ,USA , Thailand, ,English, , ,nan,nan, , , , ,nan, , , , ,Benetone Hillin Entertainment, Benetone Films, Hillin Entertainment  ,, , ,,,,,,2
tt3077108,Appropriate Behaviour,nan, ,nan,nan,nan,,,,Desiree Akhavan, , ,Desiree Akhavan (screenplay), , ,Desiree Akhavan, Rebecca Henderson, Halley Feiffer ,UK, , ,English , Persian, ,nan,nan, , , , ,nan, , , , ,Parkville Pictures  , , ,, , ,,,,,,nan
tt3261302,Dinosaur Island,nan,82,Adventure,Family,Sci-Fi,,December,2014,Matt Drummond, , ,Matt Drummond, , ,Darius Williams, Kate Rasmussen, Albert Allu ,Australia, , ,English, , ,AUD 2400000,nan, , , , ,nan, , , , ,Extinct Productions, Extinct Production, Extinct Productions  ,, , ,,,,,,12
tt2006753,Heavenly Sword,nan,85,Animation,Action,Adventure,,,,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt0835775,Electric Slide,R,95,Action,Biography,Crime,3,April,2015,Tristan Patterson, , ,Timothy Ford (article), Tristan Patterson (screenplay) , ,Megalyn Echikunwoke, Christopher Lambert, Patricia Arquette ,USA, , ,English, , ,3000000,nan, , , , ,nan, , , , ,Di Bonaventura Pictures, Killer Films, Media House Capital  ,, , ,,,,,,4
tt3660850,The Assault,nan,93,Crime,Drama,Mystery,20,September,2014,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,9
tt2252552,Gutshot Straight,R,85,Action,Thriller,nan,2,December,2014,Justin Steele, , ,Jerry Rapp (screenplay), , ,George Eads, AnnaLynne McCord, Steven Seagal ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Jay-X Entertainment, Noordinary Films, AMJ Productions  ,, , ,,,,,,12
tt2712990,Bonobo,nan,83,Comedy,Drama,nan,28,September,2014,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,9
tt2837296,Second Coming,nan,105,Drama,nan,nan,5,June,2015,Debbie Tucker Green, , ,Debbie Tucker Green, , ,Nadine Marshall, Idris Elba, Kai Francis Lewis ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,1.0,1.0,4.0,6
tt4030442,From the Dark,nan,90,Horror,nan,nan,14,April,2015,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,,,,,,4
tt3379456,Redeemer,nan,88,Action,Crime,nan,3,December,2015,Ernesto Díaz Espinoza, , ,Gina Aguad (script collaborator), Sanz Andrea , ,Marko Zaror, José Luís Mósca, Loreto Aravena ,, , ,Spanish, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,12
tt2113636,Colt 45,nan,85,Action,Crime,Drama,6,August,2014,nan, , ,, , ,nan, , ,, , ,French , English, ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,8
tt2909476,Puncture Wounds,nan, ,nan,nan,nan,,,,Giorgio Serafini, James Coyne, ,James Coyne, , ,Cung Le, Dolph Lundgren, Vinnie Jones ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Hollywood Media Bridge, Picture Perfect Corporation, Voltage Pictures  ,, , ,,,,,,nan
tt2883352,The Blood Lands,nan, ,nan,nan,nan,,,,Simeon Halligan, , ,Ian Fenton, Ian Fenton, ,Pollyanna McIntosh, Lee Williams, Joanne Mitchell ,UK, , ,English, , ,nan,nan, , , , ,nan, , , , ,Not a Number  , , ,, , ,,,,,,nan
tt3336368,Maya the Bee Movie,G,89,Animation,Adventure,Comedy,8,March,2015,Alexs Stadermann, , ,Fin Edquist, Fin Edquist , ,Kodi Smit-McPhee, Richard Roxburgh, Noah Taylor ,Australia , Germany, ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,Dolby Digital, , ,Color,,,,,3
tt1724965,Innocence,PG-13,96,Adventure,Fantasy,Horror,11,January,2016,Hilary Brougher, , ,Hilary Brougher (screenplay), Tristine Skyler (screenplay) , ,Sophie Lane Curtis, Kelly Reilly, Graham Phillips ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Scion Pictures, Killer Films, Big Indie Pictures  ,, , ,,,,,,1
tt1978428,Dumbbells,nan,92,Comedy,nan,nan,10,January,2014,Christopher Livingston, , ,Brian Drolet, Hoyt Richards, ,Brian Drolet, Hoyt Richards, Taylor Cole ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Full Blitz Entertainment, Check Your Head Films, Tortoise Entertainment  ,, , ,,,,,,1
tt2497980,The Lookalike,nan,100,Crime,Drama,Thriller,12,August,2014,Richard Gray, , ,Michele Davis-Gray, , ,Justin Long, Jerry O'Connell, John Corbett ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Emedia Films, Yellow Brick Films  , ,, , ,,,,,,8
tt2463154,Posthumous,nan,94,Comedy,Drama,Romance,16,October,2014,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,10
tt2360446,The Hooligan Factory,nan,90,Comedy,nan,nan,13,June,2014,nan, , ,, , ,nan, , ,UK, , ,English, , ,£1000000,nan, , , , ,nan, , , , ,Think Big Productions, Unstoppable Entertainment  , ,, , ,,,,,,6
tt2125472,Compound Fracture,nan,90,Horror,Thriller,nan,4,February,2015,Anthony J. Rickert-Epstein, , ,Renae Geerlings, Tyler Mane, ,Tyler Mane, Muse Watson, Derek Mears ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,2
tt3181920,Blackbird,R,99,Drama,nan,nan,28,July,2015,Patrik-Ian Polk, , ,Rikki Beadle Blair, Patrik-Ian Polk, ,Mo'Nique, Julian Walker, Kevin Allesee ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,7
tt2184219,Kiss Me,nan, ,Drama,nan,nan,14,February,2014,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,2
tt3024964,Dance-Off,nan, ,nan,nan,nan,,,,Alex Di Marco, , ,Amy George, Mark Goodman, ,Tyne Stecklein, Shane Harper, Finola Hughes ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt3816614,Elimination Game,nan, ,nan,nan,nan,,,,Jon Hewitt, , ,Jon Hewitt, Belinda McClory, ,Dominic Purcell, Viva Bianca, Robert Taylor ,Australia, , ,English, , ,nan,nan, , , , ,nan, , , , ,Thatcher Productions, FG Film Productions  , ,, , ,,,,,,nan
tt2208568,Montana,nan,108,Action,Crime,Drama,19,September,2015,Mo Ali, , ,Jeremy Sheldon, Peter Lowe , ,Lars Mikkelsen, Michelle Fairley, Dominique Tipper ,UK, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,9
tt3646944,Attack on Titan Crimson Bow and Arrow,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,Japan, , ,Japanese, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt2318268,Mantervention,nan,98,Comedy,nan,nan,1,August,2014,Stuart Acher, , ,Juan Gallego, , ,Mindy Robinson, Chloe Bridges, Jillian Murray ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,8
tt2150371,The Crossing,nan,129,Drama,nan,nan,2,December,2014,nan, , ,, , ,nan, , ,China , USA , Hong Kong,Mandarin , Japanese , Min Nan ,nan,nan, , , , ,nan, , , , ,, , ,Dolby Digital , Dolby Surround 7.1 , Dolby Atmos,Color,,,,,12
tt3331028,Imperial Dreams,nan,87,Drama,nan,nan,20,January,2014,Malik Vitthal, , ,Ismet Prcic, Malik Vitthal, ,John Boyega, Rotimi, Glenn Plummer ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,,,,,,1
tt3230668,Perdona si te llamo amor,nan, ,Romance,nan,nan,19,June,2014,nan, , ,, , ,nan, , ,Spain, , ,Spanish, , ,nan,nan, , , , ,nan, , , , ,Audiovisual Aval SGR, Canal+ España, Institut Català de les Empreses Culturals (ICEC)  ,, , ,,,,,,6
tt3484800,Altar,nan,94,Horror,Mystery,nan,17,February,2015,Nick Willing, , ,Nick Willing, , ,Olivia Williams, Matthew Modine, Antonia Clarke ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,2
tt3481210,2047: Sights of Death,nan,89,Action,Sci-Fi,Thriller,24,July,2014,Alessandro Capone, , ,Tommaso Agnese, Luca D'Alisera, ,Danny Glover, Daryl Hannah, Michael Madsen ,Italy, , ,English, , ,nan,nan, , , , ,nan, , , , ,Ambi Pictures, Canal+, Monika Bacardi  ,, , ,,,,,,7
tt2785288,Jack Strong,nan,128,Action,Biography,Crime,24,July,2015,Wladyslaw Pasikowski, , ,Wladyslaw Pasikowski, , ,Marcin Dorocinski, Maja Ostaszewska, Patrick Wilson ,Poland, , ,Polish , English , Russian,nan,nan, , , , ,nan, , , , ,Scorpio Studio  , , ,, , ,,,,,,7
tt2992552,Seal Team Eight: Behind Enemy Lines,R,98,Action,Drama,War,1,April,2014,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,4
tt3081268,Reaper,nan,90,Crime,Horror,Sci-Fi,6,June,2015,Wen-Han Shih (as Philip Shih), , ,Mark James, James Jurdi, ,Danny Trejo, Vinnie Jones, Jake Busey ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,6
tt4156348,The Crucible,nan,190,Drama,nan,nan,4,December,2014,nan, , ,, , ,nan, , ,UK, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,12
tt2173248,Blood Ransom,nan,101,Fantasy,Romance,Thriller,31,October,2014,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,10
tt2726270,Berkshire County,nan,83,Horror,Thriller,nan,27,January,2016,Audrey Cummings, , ,Chris Gamble, Chris Gamble, ,Alysa King, Samora Smallwood, Bart Rochon ,Canada, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,1
tt1991031,Digging Up the Marrow,nan,89,Biography,Drama,Fantasy,20,February,2015,Adam Green, , ,Adam Green, , ,Ray Wise, Adam Green, Will Barratt ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,2
tt3697626,A Hard Day,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,South Korea, , ,Korean, , ,nan,nan, , , , ,nan, , , , ,, , ,Dolby Digital, , ,Color,,,,,nan
tt2414822,The Perfect Wave,PG,94,Adventure,Biography,Drama,28,February,2014,nan, , ,, , ,nan, , ,South Africa , New Zealand , Indonesia,English, , ,4000000,nan, , , , ,nan, , , , ,Divine Inspiration Trading 679, Fabulous Boomtown Boys  , ,, , ,,,,,,2
tt2125685,Mockingbird,Not Rated,81,Horror,Thriller,nan,7,October,2014,Bryan Bertino, , ,Bryan Bertino (screenplay), Bryan Bertino (story) , ,Audrey Marie Anderson, Natalie Alyn Lind, Emily Alyn Lind ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Blumhouse Productions, Marc Platt Productions, Unbroken Pictures  ,, , ,,,,,,10
tt2481554,Murder of a Cat,Not Rated,101,Comedy,Crime,Mystery,5,December,2014,Gillian Greene, , ,Christian Magalhaes, Robert Snow, ,Fran Kranz, Nikki Reed, J.K. Simmons ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,12
tt3510452,Misunderstood,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,Italian , French , English,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt3042800,Nightingale,nan,83,Drama,nan,nan,29,May,2015,nan, , ,, , ,nan, , ,, , ,, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,1.0,3.0,8.0,5
tt3204734,Allies,nan,93,Action,Drama,War,1,November,2014,nan, , ,, , ,nan, , ,, , ,French , German , English,nan,nan, , , , ,nan, , , , ,Summerwood Media, Gaia Media, Happy Hour Films  ,, , ,,,,,,11
tt3924510,Age of Ice,Not Rated,85,Action,Adventure,Sci-Fi,Video,9,December,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Asylum, The  , ,, , ,,,,,,nan
tt3576044,You Are Not Alone,nan, ,Horror,Thriller,nan,22,June,2014,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,6
tt1305618,Away from Here,nan,82,Drama,nan,nan,17,May,2014,Bruce Van Dusen, , ,Kate Cohen, Timothy Michael Cooper, ,Alicia Witt, Nick Stahl, Ray Wise ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,5
tt3233972,Another,nan,80,Fantasy,Horror,Sci-Fi,10,February,2016,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,2
tt2191880,Red Knot,nan,80,Drama,nan,nan,15,March,2014,Scott Cohen, , ,Scott Cohen (story), , ,Olivia Thirlby, Vincent Kartheiser, Billy Campbell ,USA , Argentina, ,English, , ,nan,nan, , , , ,nan, , , , ,Thunder Perfect Mind  , , ,, , ,,,,,,3
tt1934195,The Occupants,nan,79,Horror,Thriller,nan,13,January,2014,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,1
tt3061836,Cub,nan, ,nan,nan,nan,,,,Jonas Govaerts, , ,Jonas Govaerts, Roel Mondelaers, ,Maurice Luijten, Evelien Bosmans, Titus De Voogdt ,Belgium, , ,Flemish , French , Dutch,nan,nan, , , , ,nan, , , , ,Potemkino  , , ,, , ,,,,,,nan
tt3152098,Mega Shark vs. Mecha Shark,Not Rated,85,Action,Sci-Fi,Thriller,28,January,2014,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Asylum, The  , ,, , ,,,,,,1
tt2308822,Chemical Peel,R,95,Horror,Thriller,nan,14,October,2014,Hank Braxtan, , ,Dan Sinclair, Dan Sinclair (story) , ,Natalie Victoria, Arielle Brachfeld, Stephanie Greco ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,17 Road  , , ,, , ,,,,,,10
tt2316868,The Better Angels,PG,95,Biography,Drama,History,7,November,2014,A.J. Edwards, , ,A.J. Edwards, , ,Jason Clarke, Diane Kruger, Brit Marling ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,Dolby Digital, , ,Black and White,,,,,11
tt2822864,Run the Tide,nan,100,Drama,nan,nan,,,,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt1959526,Buttwhistle,nan,93,Comedy,Crime,Drama,25,April,2014,Tenney Fairchild, , ,Tenney Fairchild, , ,Trevor Morgan, Elizabeth Rice, Analeigh Tipton ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,4
tt2567038,The Frame,nan,127,Crime,Drama,Fantasy,17,October,2014,nan, , ,, , ,nan, , ,USA, , ,, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,10
tt2361184,Tapped Out,R,105,Action,Drama,Sport,27,May,2014,Allan Ungar, , ,Cody Hackman (story), Jerry Buteyn (story) , ,Michael Biehn, Cody Hackman, Krzysztof Soszynski ,Canada, , ,English, , ,nan,nan, , , , ,nan, , , , ,Hackybox Pictures, Tapped Pictures, Oriah Entertainment  ,, , ,,,,,,5
tt2226495,Not Safe for Work,nan,74,Thriller,nan,nan,9,May,2014,Joe Johnston, , ,Adam Mason, Simon Boyes, ,Michael Gladis, Dan Bakkedahl, Max Minghella ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,Dolby Digital (5.1), , ,Color,,,,,5
tt2390283,The Journey Home,nan, ,nan,nan,nan,,,,Roger Spottiswoode, Brando Quilici, ,Bart Gavigan, Hugh Hudson , ,Dakota Goyo, Goran Visnjic, Bridget Moynahan ,Canada , Italy, ,English, , ,CAD 18000000,nan, , , , ,nan, , , , ,Hyde Park Entertainment, Imagenation Abu Dhabi FZ, Media Max Productions  ,, , ,,,,,,nan
tt3499048,Güeros,Not Rated,106,Comedy,nan,nan,20,March,2015,nan, , ,, , ,nan, , ,, , ,Spanish, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Black and White,,,,,3
tt2609218,Ragini MMS 2,nan,119,Horror,Romance,Thriller,21,March,2014,nan, , ,, , ,nan, , ,, , ,Hindi , Marathi, ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,3
tt3009070,The Goob,nan,84,Drama,Romance,nan,29,May,2015,Guy Myhill, , ,Guy Myhill, , ,Sienna Guillory, Sean Harris, Hannah Spearritt ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,5
tt3433074,Mrs. Brown's Boys D'Movie,nan,94,Comedy,nan,nan,27,June,2014,Ben Kellett, , ,Brendan O'Carroll (screenplay), , ,Brendan O'Carroll, Dermot O'Neill, Eilish O'Carroll ,UK , Ireland, ,English, , ,£3600000,nan, , , , ,nan, , , , ,BBC Films, Penalty Kick Films, That' Nice Films  ,, , ,,,,,,6
tt2400275,Goodbye to Language,nan, ,nan,nan,nan,,,,Jean-Luc Godard, , ,Jean-Luc Godard, , ,Héloïse Godet, Kamel Abdeli, Richard Chevallier ,Switzerland , France, ,French , English, ,nan,nan, , , , ,nan, , , , ,Wild Bunch, Canal+, Centre National de la Cinématographie (CNC)  ,, , ,,,,,,nan
tt3239442,The 10 Year Plan,nan,90,Comedy,Romance,nan,2,June,2015,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Cinema 175  , , ,, , ,,,,,,6
tt1270114,Saints and Soldiers: The Void,PG-13,94,Action,Drama,War,15,August,2014,Ryan Little, , ,Ryan Little, , ,Adam Gregory, Timothy S. Shoemaker, Michael Todd Behrens ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,8
tt3805180,All at Once,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,Russian, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt2488366,The Unwanted,nan,95,Drama,Horror,Mystery,31,March,2014,Bret Wood, , ,Bret Wood, , ,Hannah Fierman, Christen Orr, William Katt ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,Mono, , ,Color,,,,,3
tt1031658,Beautiful Girl,nan,90,Drama,nan,nan,1,December,2014,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,Proton Entertainment  , , ,, , ,Color,,,,,12
tt3526408,Yellowbird,nan, ,nan,nan,nan,,,,Christian De Vita, , ,Antoine Barraud, Cory Edwards (collaboration), ,Arthur Dupont, Sara Forestier, Bruno Salomone ,France , Belgium, ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,nan
tt2676350,April Rain,nan,90,Action,nan,nan,4,June,2014,Luciano Saber, , ,Luciano Saber, , ,Deniz Akdeniz, Brittany Beery, Ryan Guzman ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Luciano Saber Inc., Tudor Productions  , ,, , ,,,,,,6
tt3685836,Tyler Perry's Madea's Neighbors From Hell,nan,138,Comedy,Drama,Musical,22,April,2014,Tyler Perry, , ,Tyler Perry, , ,Jayna Brown, Cassi Davis, Rhonda Davis ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,4
tt2544734,Bullet,nan,87,Action,Crime,Thriller,22,February,2014,Nick Lyon, , ,Nick Lyon, Ron Peer , ,Danny Trejo, Torsten Voges, Jonathan Banks ,, , ,English , Spanish , French ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,2
tt1965162,Boys of Abu Ghraib,R,102,Drama,Thriller,War,28,March,2014,Luke Moran, , ,Luke Moran, , ,Luke Moran, Sean Astin, Sara Paxton ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,3
tt3483194,Tu Dors Nicole,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,French, , ,nan,nan, , , , ,nan, , , , ,, , ,Stereo, , ,Black and White,,,,,nan
tt3667648,Do Not Disturb,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,French , Spanish , Polish,nan,nan, , , , ,nan, , , , ,, , ,Dolby Digital, , ,Color,,,,,nan
tt2377414,Beyond,nan,89,Drama,Romance,Sci-Fi,25,April,2014,nan, , ,, , ,nan, , ,UK, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,4
tt3421738,Kicking Out Shoshana,nan, ,Comedy,Sport,nan,17,July,2014,nan, , ,, , ,nan, , ,, , ,Hebrew, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color (HD),,,,,7
tt3097084,Camp Takota,nan,95,Comedy,nan,nan,14,February,2014,Chris Riedell, Nick Riedell, ,Mamrie Hart (story), Michael Goldfine (story) , ,Grace Helbig, Mamrie Hart, Chester See ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,2
tt2655734,Bang Bang Baby,nan,90,Drama,Musical,Sci-Fi,10,November,2015,Jeffrey St. Jules, , ,Jeffrey St. Jules, Jeffrey St. Jules, ,Peter Stormare, Jane Levy, Justin Chatwin ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,11
tt2910342,Dakota's Summer,PG,91,Drama,Family,nan,1,April,2014,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Sense and Sensibility Ventures  , , ,, , ,,,,,,4
tt3257692,Starving in Suburbia,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Indy Entertainment  , , ,, , ,,,,,,nan
tt1918908,California Scheming,R,99,Thriller,nan,nan,31,January,2014,Marco Weber, , ,Marco Weber, , ,Gia Mantegna, Devon Werkheiser, Spencer Daniels ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Rapid Eye Film  , , ,, , ,,,,,,1
tt3382842,The Mummy Resurrected,nan,80,Horror,nan,nan,1,March,2014,Patrick McManus, , ,Stars: Lauren Bronleewe, Elizabeth Friedman, Bailey Gaddis ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,3
tt1801071,See You in Montevideo,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,Serbia, , ,Serbian , Spanish , English,5400000,nan, , , , ,nan, , , , ,Intermedia Network  , , ,, , ,,,,,,nan
tt1972752,Shockwave Darkside,nan,87,Action,Sci-Fi,nan,22,August,2014,nan, , ,, , ,nan, , ,Germany , USA, ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color (3-D Version)| Color,,,,,8
tt2717318,I Am Soldier,nan,84,Action,Thriller,War,17,March,2014,Ronnie Thompson, , ,Ronnie Thompson, , ,Tom Hughes, Noel Clarke, Alex Reid ,UK, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,3
tt2379386,In the Name of the King: The Last Job,nan, ,nan,nan,nan,,,,Uwe Boll, , ,Joel Ross (story), , ,Dominic Purcell, Ralitsa Paskaleva, Daria Simeonova ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,Event Film Distribution, Filmbox, Filmbox  ,, , ,,,,,,nan
tt3455826,Deadly Daycare,TV-14,88,Drama,Thriller,nan,28,December,2014,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Feifer Worldwide  , , ,Stereo, , ,,,,,,12
tt3321428,Torrente 5,nan, ,nan,nan,nan,,,,nan, , ,, , ,nan, , ,, , ,Spanish, , ,nan,nan, , , , ,nan, , , , ,Amiguetes Entertainment, Telefonica Studios  , ,, , ,,,,,,nan
tt2618368,Gloria,R,126,Biography,Drama,Music,17,July,2015,Christian Keller, , ,Sabina Berman, , ,Sofía Espinosa, Marco Pérez, Tatiana del Real ,Mexico, , ,Spanish, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,7
tt3369248,Guidance,nan,81,Comedy,nan,nan,21,August,2015,Pat Mills, , ,Pat Mills, , ,Don Allison, Alexandria Benoit, Alastair Forbes ,Canada, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,8
tt2517298,Stomping Ground,nan,80,Comedy,Horror,nan,24,December,2015,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,Anvil Entertainment, Irrational Films  , ,, , ,,,,,,12
tt1615156,Emulsion,nan, ,Drama,nan,nan,,October,2014,nan, , ,, , ,nan, , ,UK, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,10
tt3461252,The Blue Elephant,nan,170,Drama,Horror,Mystery,28,July,2014,nan, , ,, , ,nan, , ,Egypt, , ,Arabic, , ,3500000,nan, , , , ,nan, , , , ,Al Shorouk for Media Productions, Albatross Production Company, Lighthouse Films  ,, , ,,,,,,7
tt2417854,Lucky Bastard,NC-17,94,Crime,Drama,Thriller,14,February,2014,Robert Nathan, , ,Lukas Kendall, Robert Nathan, ,Don McManus, Jay Paulson, Betsy Rue ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,2
tt3038142,Inner Demons,Not Rated,85,Horror,Mystery,Thriller,3,October,2014,Seth Grossman, , ,Glenn Gers, , ,Lara Vosburgh, Morgan McClellan, Kate Whitney ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,10
tt2388856,1 Chance 2 Dance,nan,89,Drama,Family,nan,21,January,2014,nan, , ,, , ,nan, , ,USA, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,1
tt3312936,LA Apocalypse,nan,80,Action,Sci-Fi,Thriller,24,March,2015,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,, , ,Color,,,,,3
tt2893780,Convict,nan,110,Action,Crime,Drama,21,January,2014,nan, , ,, , ,nan, , ,Australia, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,Dolby Digital, , ,Color,,,,,1
tt3530146,Coffee Shop,nan, ,Comedy,Drama,Romance,12,November,2014,nan, , ,, , ,nan, , ,, , ,English, , ,nan,nan, , , , ,nan, , , , ,, , ,D-Cinema 48kHz 5.1, , ,Color,,,,,11
